"","x","y","elevation","slope","aspect","depth","sand","silt","clay","tipi_for","Bodenlands","ele_cat","slope_cat","asp_cat","cat_for"
"147",629000.638826818,5177866.09651792,62,2172,28,137090.774536133,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"148",620700.638826818,5155866.09651792,59,2047,26,283660.125732422,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"149",625200.638826818,5175166.09651792,62,2094,30,149987.106323242,0.246999993920326,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"150",625800.638826818,5175366.09651792,62,2076,33,141367.858886719,0.199000000953674,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"151",629300.638826818,5175866.09651792,62,2146,34,234240.249633789,0.209230586886406,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"152",620600.638826818,5155566.09651792,59,2021,27,246811.065673828,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"153",625500.638826818,5170466.09651792,59,2220,20,305191.619873047,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"154",620000.638826818,5159766.09651792,59,2160,21,309850.219726562,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"155",630100.638826818,5178066.09651792,46,2044,8,264188.018798828,0.360867261886597,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",0,12,1,"AE"
"156",630400.638826818,5178266.09651792,62,2180,40,235812.591552734,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"157",625600.638826818,5172866.09651792,59,2074,29,309838.104248047,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"158",619800.638826818,5159366.09651792,59,2077,38,258386.016845703,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"159",628900.638826818,5175366.09651792,62,2085,34,286165.832519531,0.211999997496605,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"160",629100.638826818,5175766.09651792,52,2009,23,249938.888549805,0.211999997496605,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"161",614700.638826818,5155066.09651792,59,2039,34,42997.8370666504,0.162000000476837,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"162",614600.638826818,5155066.09651792,59,2085,34,40450.0427246094,0.162000000476837,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"163",617500.638826818,5157366.09651792,59,2073,31,296594.177246094,0.165497481822968,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"164",628800.638826818,5177366.09651792,62,2097,25,128214.67590332,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"165",627500.638826818,5176566.09651792,62,2139,27,191278.335571289,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"166",629200.638826818,5177466.09651792,62,1987,21,141275.466918945,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"167",620900.638826818,5156166.09651792,59,2157,35,262325.897216797,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"168",621100.638826818,5160566.09651792,59,2027,25,355669.067382812,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"169",618800.638826818,5157466.09651792,59,2077,33,60932.6286315918,0.17399999499321,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"170",620300.638826818,5160166.09651792,59,1923,33,357565.612792969,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"171",625100.638826818,5171866.09651792,59,1976,24,291668.273925781,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"172",627900.638826818,5176866.09651792,128,2273,28,177861.679077148,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"173",621000.638826818,5157466.09651792,62,2209,29,219192.825317383,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"174",614600.638826818,5153666.09651792,128,2025,38,50003.7803649902,0.179938763380051,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"175",629600.638826818,5177966.09651792,62,2095,36,156408.538818359,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"176",625400.638826818,5172566.09651792,59,2058,27,302515.289306641,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"177",620200.638826818,5159266.09651792,59,2223,19,219113.952636719,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"178",622700.638826818,5173366.09651792,128,2194,23,122039.657592773,0.293999999761581,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"179",625500.638826818,5172366.09651792,59,2154,27,281703.796386719,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"180",628400.638826818,5176666.09651792,62,2102,33,113311.546325684,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"181",621300.638826818,5160666.09651792,59,1977,20,341358.825683594,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"182",626200.638826818,5175866.09651792,128,2090,30,115552.795410156,0.199000000953674,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"183",628800.638826818,5177466.09651792,62,2127,25,131928.329467773,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"184",628600.638826818,5177066.09651792,62,2093,22,112256.11114502,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"185",629100.638826818,5177266.09651792,62,1955,16,135776.565551758,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"186",620200.638826818,5159366.09651792,128,2254,20,227529.251098633,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"187",623000.638826818,5173166.09651792,59,2013,28,116582.191467285,0.293999999761581,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"188",625300.638826818,5172566.09651792,59,2017,24,299437.133789062,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"189",628200.638826818,5176766.09651792,128,2232,20,125371.826171875,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"190",628500.638826818,5176966.09651792,62,2124,20,103879.776000977,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"191",627700.638826818,5176366.09651792,62,2057,19,161555.282592773,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"192",629100.638826818,5177366.09651792,62,1983,23,134491.195678711,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"193",629100.638826818,5177866.09651792,62,2143,27,147110.870361328,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"194",626000.638826818,5175666.09651792,62,2119,30,142454.025268555,0.199000000953674,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"195",614400.638826818,5154666.09651792,128,2109,36,146743.103027344,0.162000000476837,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"196",621000.638826818,5157566.09651792,59,2244,27,226944.213867188,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"197",629200.638826818,5175766.09651792,52,2054,27,246476.196289062,0.211999997496605,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"198",629000.638826818,5175766.09651792,52,1976,24,261479.095458984,0.211999997496605,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"199",620300.638826818,5159166.09651792,128,2215,19,214346.450805664,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"200",620700.638826818,5155466.09651792,59,2028,27,237054.977416992,0.245305746793747,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"201",628300.638826818,5176766.09651792,62,2187,28,105763.160705566,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"202",620600.638826818,5156266.09651792,62,2007,26,251246.002197266,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"203",630200.638826818,5178366.09651792,62,2108,27,236028.915405273,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"204",629000.638826818,5177566.09651792,59,2087,25,131517.013549805,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"205",625700.638826818,5171466.09651792,62,2221,25,243922.256469727,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"206",628500.638826818,5176766.09651792,62,2077,31,123947.044372559,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"207",626600.638826818,5176266.09651792,62,2149,33,169617.645263672,0.189999997615814,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"208",620000.638826818,5160066.09651792,59,2022,31,6048.42472076416,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"209",629100.638826818,5177466.09651792,59,2022,26,134554.809570312,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"210",629600.638826818,5178066.09651792,128,2168,38,154435.852050781,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"211",628700.638826818,5176866.09651792,62,2008,27,117015.495300293,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"212",618100.638826818,5157866.09651792,52,2050,39,344376.190185547,0.133000001311302,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"213",620100.638826818,5159066.09651792,128,2126,33,210039.474487305,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"214",619400.638826818,5154866.09651792,128,2141,29,76419.8913574219,0.126158073544502,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"215",629100.638826818,5175866.09651792,62,2045,28,250503.387451172,0.211999997496605,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"216",620800.638826818,5158566.09651792,62,2240,29,230432.998657227,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"217",614000.638826818,5165166.09651792,128,2198,26,254895.99609375,0.270000010728836,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"218",625300.638826818,5172366.09651792,59,2052,28,284549.957275391,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"219",620600.638826818,5158566.09651792,59,2190,27,219522.201538086,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"220",625500.638826818,5175266.09651792,128,2122,29,155616.470336914,0.199000000953674,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"221",628200.638826818,5176666.09651792,128,2201,23,155259.353637695,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"222",627000.638826818,5176466.09651792,62,2146,27,137451.217651367,0.189999997615814,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"223",630300.638826818,5178266.09651792,62,2121,32,235636.825561523,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"224",627500.638826818,5176666.09651792,128,2186,27,187885.391235352,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"225",628700.638826818,5177266.09651792,62,2099,21,130133.575439453,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"226",620700.638826818,5160166.09651792,59,2068,33,315390.991210938,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"227",625500.638826818,5172566.09651792,59,2100,31,304586.883544922,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"228",629600.638826818,5177566.09651792,128,2000,11,305225.341796875,0.316000014543533,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"229",628400.638826818,5176966.09651792,128,2148,14,95012.7868652344,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"230",628700.638826818,5177566.09651792,59,2189,27,124385.093688965,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"231",620600.638826818,5160266.09651792,59,1973,32,305867.218017578,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"232",630400.638826818,5178166.09651792,62,2144,34,252985.076904297,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"233",628700.638826818,5175266.09651792,59,2043,24,17699.4552612305,0.211999997496605,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"234",620700.638826818,5158166.09651792,59,2184,37,289066.40625,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"235",616600.638826818,5167566.09651792,128,2048,22,81832.9086303711,0.20100000500679,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"236",620500.638826818,5158266.09651792,59,2029,28,264622.192382812,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"237",621800.638826818,5172466.09651792,62,2060,27,206320.022583008,0.254000008106232,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"238",623700.638826818,5161166.09651792,59,2005,31,359512.756347656,0.256999999284744,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"239",625500.638826818,5172466.09651792,59,2135,30,295999.633789062,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"240",629000.638826818,5177966.09651792,62,2215,28,145139.236450195,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"241",630100.638826818,5178566.09651792,59,2120,15,213200.51574707,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"242",625300.638826818,5171466.09651792,52,2049,23,244340.133666992,0.345227301120758,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"243",620700.638826818,5156066.09651792,59,2035,24,276322.479248047,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"244",620300.638826818,5158966.09651792,59,2146,30,225328.582763672,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"245",627800.638826818,5175266.09651792,59,1861,29,332646.057128906,0.211999997496605,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"246",620100.638826818,5160066.09651792,59,2000,36,4181.97441101074,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"247",625600.638826818,5175266.09651792,62,2102,33,146827.438354492,0.199000000953674,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"248",626700.638826818,5176266.09651792,62,2145,34,173852.722167969,0.189999997615814,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"249",620400.638826818,5159066.09651792,59,2208,21,230570.571899414,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"250",629200.638826818,5177866.09651792,62,2117,26,152037.109375,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"251",619900.638826818,5159566.09651792,59,2150,26,277266.876220703,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"252",614900.638826818,5157366.09651792,59,2109,29,104961.112976074,0.25900000333786,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"253",615000.638826818,5157966.09651792,52,2083,14,78307.2814941406,0.433746874332428,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"254",618700.638826818,5157566.09651792,59,2081,33,36570.426940918,0.17399999499321,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"255",622700.638826818,5160866.09651792,62,2058,9,48030.2925109863,0.316000014543533,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"256",622700.638826818,5160666.09651792,59,2050,12,332949.615478516,0.316000014543533,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"257",620500.638826818,5158566.09651792,62,2154,30,239408.493041992,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"258",618800.638826818,5157566.09651792,59,2036,34,49712.329864502,0.17399999499321,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"259",629000.638826818,5160966.09651792,128,2074,21,51378.6315917969,0.222000002861023,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"260",628000.638826818,5176566.09651792,128,2121,30,201474.380493164,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"261",628900.638826818,5160966.09651792,59,2095,25,19158.0696105957,0.222000002861023,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"262",620800.638826818,5156366.09651792,59,2126,27,260783.142089844,0.245000004768372,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"263",627400.638826818,5176666.09651792,62,2178,29,187899.856567383,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"264",627700.638826818,5160866.09651792,128,2177,30,329281.280517578,0.222000002861023,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"265",625800.638826818,5171566.09651792,62,2283,20,255595.04699707,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"266",628700.638826818,5177066.09651792,62,2057,22,123526.596069336,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"267",622400.638826818,5160566.09651792,59,2000,23,307731.353759766,0.316000014543533,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"268",628500.638826818,5177566.09651792,62,2286,26,137587.036132812,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"269",625500.638826818,5175166.09651792,128,2082,30,155168.395996094,0.199000000953674,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"270",627800.638826818,5176766.09651792,62,2223,31,166669.021606445,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"271",625700.638826818,5175366.09651792,62,2114,33,140073.364257812,0.199000000953674,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"272",625300.638826818,5175166.09651792,62,2086,29,176656.845092773,0.208773285150528,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"273",629000.638826818,5177366.09651792,59,2025,26,133296.325683594,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"274",628100.638826818,5176766.09651792,128,2245,20,173730.041503906,0.259999990463257,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,1,"AE"
"275",625500.638826818,5171866.09651792,59,2198,25,274995.697021484,0.243000000715256,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
"276",622400.638826818,5160366.09651792,59,2047,26,291850.036621094,0.316000014543533,42.689998626709,39.1500015258789,"AE","Fs10-FT5-La6-Ge1-Zi1,4",100,12,2,"AE"
