"id","model.climate.tableName","model.site.soilDepth","model.site.swdC","model.site.otherC","model.site.youngRefractoryC","model.site.availableNitrogen","model.site.youngLabileC","model.site.somC","model.site.pctClay","model.site.pctSilt","model.site.pctSand"
337,"climate11",246.701598167419,NA,NA,NA,NA,NA,260680,"30","39","31"
323,"climate11",104.043766856194,NA,NA,NA,NA,NA,260680,"30","39","31"
309,"climate11",54.2023070156574,NA,NA,NA,NA,NA,260680,"18","41","41"
296,"climate11",88.3161351084709,NA,NA,NA,NA,NA,260680,"18","41","41"
283,"climate11",237.474679946899,NA,NA,NA,NA,NA,260680,"2","11","87"
270,"climate11",104.043766856194,NA,NA,NA,NA,NA,260680,"30","39","31"
256,"climate11",138.010278344154,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
243,"climate9",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
230,"climate9",139.374747872353,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
216,"climate6",141.774713993073,NA,NA,NA,NA,NA,NA,"6","38","56"
200,"climate6",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
184,"climate6",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
171,"climate8",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
159,"climate4",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
146,"climate4",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
135,"climate4",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
20273,"climate457",377.340048551559,NA,NA,NA,NA,NA,NA,"12","39","49"
20106,"climate457",329.665929079056,NA,NA,NA,NA,NA,NA,"24","40","36"
19937,"climate445",376.916110515594,NA,NA,NA,NA,NA,NA,"12","39","49"
19768,"climate445",221.698224544525,NA,NA,NA,NA,NA,NA,"12","39","49"
19598,"climate445",208.000004291534,NA,NA,NA,NA,NA,NA,"12","39","49"
19427,"climate441",516.048312187195,NA,NA,NA,NA,NA,260680,"30","39","31"
19256,"climate437",542.483687400818,NA,NA,NA,NA,NA,NA,"18","41","41"
19086,"climate437",542.483687400818,NA,NA,NA,NA,NA,NA,"18","41","41"
18915,"climate437",572.486639022827,NA,NA,NA,NA,NA,NA,"18","41","41"
18745,"climate437",575.061321258545,NA,NA,NA,NA,NA,NA,"18","41","41"
18575,"climate435",379.676789045334,NA,NA,NA,NA,NA,NA,"12","39","49"
18405,"climate431",312.301814556122,NA,NA,NA,NA,NA,NA,"12","39","49"
18236,"climate433",346.831619739532,NA,NA,NA,NA,NA,NA,"12","39","49"
18069,"climate429",615.13078212738,NA,NA,NA,NA,NA,NA,"12","39","49"
17902,"climate428",1667.63031482697,NA,NA,NA,NA,NA,NA,"2","11","87"
17736,"climate428",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
17568,"climate428",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
17400,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
17230,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
17060,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16888,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16714,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16539,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16362,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16184,"climate419",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16006,"climate419",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15826,"climate409",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15645,"climate409",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15464,"climate405",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15281,"climate405",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15097,"climate405",1279.86025810242,NA,NA,NA,NA,NA,NA,"18","41","41"
14913,"climate405",1238.9999628067,NA,NA,NA,NA,NA,NA,"18","41","41"
14727,"climate383",1238.9999628067,NA,NA,NA,NA,NA,NA,"18","41","41"
14541,"climate385",1082.23474025726,NA,NA,NA,NA,NA,NA,"18","41","41"
14354,"climate385",455.61894774437,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
14166,"climate385",402.999997138977,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
13978,"climate385",402.999997138977,477.036539361819,726.593989965405,411.255299904364,54.5,23506.1640555,39835.976749,"6","38","56"
13792,"climate379",384.580671787262,477.036539361819,726.593989965405,411.255299904364,54.5,23506.1640555,39835.976749,"6","38","56"
13606,"climate379",654.685139656067,NA,NA,NA,NA,NA,NA,"6","38","56"
13421,"climate379",495.371341705322,NA,NA,NA,NA,NA,NA,"12","39","49"
13237,"climate359",662.327587604523,NA,NA,NA,NA,NA,NA,"6","38","56"
13054,"climate358",677.999973297119,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
12872,"climate358",638.621151447296,NA,NA,NA,NA,NA,NA,"18","41","41"
12691,"climate358",447.651922702789,0,1317.106227,530.001184,61,42196.563378,16241.851558,"12","39","49"
12511,"climate358",658.522546291351,NA,NA,NA,NA,NA,NA,"6","38","56"
12333,"climate343",614.993870258331,NA,NA,NA,NA,NA,NA,"18","41","41"
12156,"climate343",609.586954116821,NA,NA,NA,NA,NA,260680,"2","11","87"
11981,"climate332",266.546547412872,NA,NA,NA,NA,NA,NA,"24","40","36"
11809,"climate332",259.111762046814,NA,NA,NA,NA,NA,NA,"12","39","49"
11641,"climate332",497.170388698578,NA,NA,NA,NA,NA,NA,"6","38","56"
11474,"climate332",203.521579504013,NA,NA,NA,NA,NA,NA,"12","39","49"
11308,"climate333",275.836318731308,NA,NA,NA,NA,NA,NA,"6","38","56"
11143,"climate333",327.627301216125,NA,NA,NA,NA,NA,NA,"12","39","49"
10979,"climate322",563.110530376434,NA,NA,NA,NA,NA,NA,"12","39","49"
10816,"climate322",583.000004291534,NA,NA,NA,NA,NA,NA,"12","39","49"
10654,"climate322",506.117522716522,NA,NA,NA,NA,NA,NA,"12","39","49"
10493,"climate305",520.896852016449,NA,NA,NA,NA,NA,NA,"12","39","49"
10333,"climate305",578.236758708954,NA,NA,NA,NA,NA,NA,"12","39","49"
10176,"climate305",583.000004291534,NA,NA,NA,NA,NA,NA,"12","39","49"
10020,"climate305",583.000004291534,NA,NA,NA,NA,NA,NA,"12","39","49"
9867,"climate305",516.243517398834,NA,NA,NA,NA,NA,NA,"12","39","49"
6170,"climate181",365.000009536743,NA,NA,NA,NA,NA,260680,"2","11","87"
6073,"climate181",365.000009536743,NA,NA,NA,NA,NA,260680,"2","11","87"
4314,"climate148",354.000002145767,NA,NA,NA,NA,NA,260680,"2","11","87"
1852,"climate63",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
1781,"climate63",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
1713,"climate51",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
1105,"climate32",28.9126560091972,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
1055,"climate32",133.062332868576,NA,NA,NA,NA,NA,NA,"6","38","56"
1006,"climate28",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
960,"climate28",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
913,"climate28",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
866,"climate28",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
822,"climate27",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
776,"climate27",133.749201893806,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
734,"climate27",104.894824326038,0,688.293577,470.14922,54.5,20818.1194731035,48222.7925941118,"6","38","56"
696,"climate27",102.479428052902,NA,NA,NA,NA,NA,229213.2143,"18","41","41"
661,"climate18",121.793806552887,NA,NA,NA,NA,NA,176215,"18","41","41"
627,"climate18",106.185659766197,210.501908,8979.942085,264.15057,54.5,20818.1194731035,48222.7925941118,"6","38","56"
596,"climate18",104.70400005579,210.501908,8979.942085,264.15057,54.5,20818.1194731035,48222.7925941118,"6","38","56"
565,"climate18",149.444356560707,NA,NA,NA,NA,NA,NA,"4","25","71"
535,"climate14",153.283774852753,NA,NA,NA,NA,NA,NA,"2","11","87"
506,"climate14",104.529030621052,NA,NA,NA,NA,NA,229213.2143,"18","41","41"
477,"climate14",31.5579101443291,NA,NA,NA,NA,NA,260680,"2","11","87"
449,"climate14",118.069387972355,NA,NA,NA,NA,NA,NA,"30","39","31"
422,"climate14",126.000002026558,NA,NA,NA,NA,NA,NA,"4","25","71"
397,"climate11",33.585499972105,NA,NA,NA,NA,NA,260680,"2","11","87"
373,"climate12",125.007569789886,NA,NA,NA,NA,NA,NA,"30","39","31"
353,"climate12",82.0877924561501,NA,NA,NA,NA,NA,176215,"18","41","41"
338,"climate12",90.4241874814034,NA,NA,NA,NA,NA,260680,"18","41","41"
324,"climate12",54.2023070156574,NA,NA,NA,NA,NA,260680,"18","41","41"
310,"climate12",50.9999990463257,NA,NA,NA,NA,NA,260680,"18","41","41"
297,"climate12",50.9999990463257,NA,NA,NA,NA,NA,260680,"18","41","41"
284,"climate11",88.3161351084709,NA,NA,NA,NA,NA,260680,"18","41","41"
271,"climate11",54.2023070156574,NA,NA,NA,NA,NA,260680,"18","41","41"
257,"climate11",134.807959198952,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
244,"climate6",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
231,"climate6",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
217,"climate8",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
201,"climate8",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
185,"climate8",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
172,"climate8",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
147,"climate4",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
20107,"climate216",383.793264627457,NA,NA,NA,NA,NA,NA,"24","40","36"
19938,"climate445",395.873546600342,NA,NA,NA,NA,NA,NA,"12","39","49"
19769,"climate445",530.985653400421,NA,NA,NA,NA,NA,260680,"30","39","31"
19599,"climate445",542.483687400818,NA,NA,NA,NA,NA,NA,"18","41","41"
19428,"climate441",621.241331100464,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
19257,"climate441",628.000020980835,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
19087,"climate437",628.000020980835,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
18916,"climate437",628.000020980835,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
18746,"climate437",628.000020980835,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
18576,"climate437",297.601073980331,NA,NA,NA,NA,NA,NA,"12","39","49"
18406,"climate433",296.648561954498,NA,NA,NA,NA,NA,NA,"12","39","49"
18237,"climate433",308.938473463058,NA,NA,NA,NA,NA,NA,"12","39","49"
18070,"climate433",309.79135632515,NA,NA,NA,NA,NA,NA,"12","39","49"
17903,"climate428",1641.70134067535,NA,NA,NA,NA,NA,NA,"6","38","56"
17737,"climate428",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
17569,"climate428",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
17401,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
17231,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
17061,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16889,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16715,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16540,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16363,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16185,"climate419",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16007,"climate419",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15827,"climate419",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15646,"climate419",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15465,"climate405",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15282,"climate405",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15098,"climate405",1659.0530872345,NA,NA,NA,NA,NA,NA,"6","38","56"
14914,"climate405",1650.73347091675,NA,NA,NA,NA,NA,NA,"6","38","56"
14728,"climate405",1650.73347091675,NA,NA,NA,NA,NA,NA,"6","38","56"
14542,"climate383",1271.54064178467,NA,NA,NA,NA,NA,NA,"18","41","41"
14355,"climate385",469.071865081787,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
14167,"climate385",402.999997138977,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
13979,"climate385",402.999997138977,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
13793,"climate379",384.580671787262,477.036539361819,726.593989965405,411.255299904364,54.5,23506.1640555,39835.976749,"6","38","56"
13607,"climate379",472.05650806427,269.6486068123,248.444689112539,508.269831235986,64.25,20818.1194731035,48222.7925941118,"12","39","49"
13422,"climate379",409.536570310593,NA,NA,NA,NA,NA,NA,"6","38","56"
13238,"climate359",591.763138771057,NA,NA,NA,NA,NA,NA,"4","25","71"
13055,"climate358",672.461152076721,NA,NA,NA,NA,NA,NA,"18","41","41"
12873,"climate358",677.999973297119,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
12692,"climate358",484.596997499466,269.6486068123,248.444689112539,508.269831235986,64.25,20818.1194731035,48222.7925941118,"12","39","49"
12512,"climate358",507.378816604614,269.6486068123,248.444689112539,508.269831235986,64.25,20818.1194731035,48222.7925941118,"12","39","49"
12334,"climate343",664.782345294952,NA,NA,NA,NA,NA,NA,"6","38","56"
12157,"climate348",350.148558616638,NA,NA,NA,NA,NA,NA,"4","25","71"
11982,"climate348",238.1931245327,NA,NA,NA,NA,NA,NA,"12","39","49"
11810,"climate332",494.799375534058,NA,NA,NA,NA,NA,NA,"12","39","49"
11642,"climate332",577.818393707275,NA,NA,NA,NA,NA,NA,"12","39","49"
11475,"climate333",502.742171287537,NA,NA,NA,NA,NA,NA,"12","39","49"
11309,"climate333",230.750128626823,NA,NA,NA,NA,NA,NA,"12","39","49"
11144,"climate333",262.337028980255,NA,NA,NA,NA,NA,NA,"12","39","49"
10980,"climate322",558.025479316711,NA,NA,NA,NA,NA,NA,"12","39","49"
10817,"climate322",583.000004291534,NA,NA,NA,NA,NA,NA,"12","39","49"
10655,"climate322",638.008654117584,NA,NA,NA,NA,NA,NA,"6","38","56"
10494,"climate305",587.720572948456,NA,NA,NA,NA,NA,NA,"12","39","49"
10334,"climate305",745.09209394455,NA,NA,NA,NA,NA,260680,"30","39","31"
10177,"climate305",759.002149105072,NA,NA,NA,NA,NA,NA,"18","41","41"
10021,"climate305",759.002149105072,NA,NA,NA,NA,NA,NA,"18","41","41"
6171,"climate181",365.000009536743,NA,NA,NA,NA,NA,260680,"2","11","87"
1853,"climate63",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
1782,"climate56",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
1714,"climate56",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
1106,"climate32",113.087341189384,NA,NA,NA,NA,NA,NA,"18","41","41"
1056,"climate32",139.714941382408,NA,NA,NA,NA,NA,NA,"6","38","56"
1007,"climate28",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
961,"climate28",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
914,"climate28",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
867,"climate28",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
823,"climate28",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
777,"climate27",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
735,"climate27",133.749201893806,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
697,"climate28",100.76941549778,NA,NA,NA,NA,NA,260680,"18","41","41"
662,"climate14",97.9999974370003,NA,NA,NA,NA,NA,260680,"18","41","41"
628,"climate14",91.8118953704834,NA,NA,NA,NA,NA,229213.2143,"18","41","41"
597,"climate14",91.2808626890182,210.501908,8979.942085,264.15057,54.5,20818.1194731035,48222.7925941118,"6","38","56"
566,"climate14",102.719478309155,NA,NA,NA,NA,NA,176215,"18","41","41"
536,"climate14",82.4310854077339,NA,NA,NA,NA,NA,NA,"24","40","36"
507,"climate14",29.9978442490101,NA,NA,NA,NA,NA,260680,"18","41","41"
478,"climate12",2.0275916904211,NA,NA,NA,NA,NA,24960,"0","0","0"
450,"climate12",23.6272998154163,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
423,"climate12",25.6548915058374,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
398,"climate12",2.0275916904211,NA,NA,NA,NA,NA,24960,"0","0","0"
374,"climate12",61.0331669449806,NA,NA,NA,NA,NA,176215,"18","41","41"
354,"climate12",52.2068999707699,NA,NA,NA,NA,NA,260680,"18","41","41"
339,"climate10",50.9999990463257,NA,NA,NA,NA,NA,260680,"18","41","41"
325,"climate10",50.9999990463257,NA,NA,NA,NA,NA,260680,"18","41","41"
311,"climate10",50.9999990463257,NA,NA,NA,NA,NA,260680,"18","41","41"
298,"climate10",50.9999990463257,NA,NA,NA,NA,NA,260680,"18","41","41"
285,"climate10",50.9999990463257,NA,NA,NA,NA,NA,260680,"18","41","41"
272,"climate10",50.9999990463257,NA,NA,NA,NA,NA,260680,"18","41","41"
258,"climate10",134.807959198952,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
245,"climate4",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
232,"climate8",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
218,"climate8",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
202,"climate8",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
186,"climate8",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
20108,"climate216",404.963910579681,NA,NA,NA,NA,NA,NA,"12","39","49"
19939,"climate445",404.963910579681,NA,NA,NA,NA,NA,NA,"12","39","49"
19770,"climate445",610.372722148895,NA,NA,NA,NA,NA,NA,"6","38","56"
19600,"climate445",628.000020980835,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
19429,"climate441",468.841701745987,NA,NA,NA,NA,NA,NA,"2","11","87"
19258,"climate441",614.341735839844,NA,NA,NA,NA,NA,NA,"6","38","56"
19088,"climate441",628.000020980835,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
18917,"climate437",628.000020980835,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
18747,"climate437",628.000020980835,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
18577,"climate437",274.348795413971,NA,NA,NA,NA,NA,NA,"2","11","87"
18407,"climate433",254.313498735428,NA,NA,NA,NA,NA,NA,"12","39","49"
18238,"climate433",295.5382168293,NA,NA,NA,NA,NA,NA,"12","39","49"
18071,"climate433",298.99999499321,NA,NA,NA,NA,NA,NA,"12","39","49"
17904,"climate429",688.098967075348,NA,NA,NA,NA,NA,NA,"12","39","49"
17738,"climate428",1674.23915863037,NA,NA,NA,NA,NA,NA,"2","11","87"
17570,"climate428",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
17402,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
17232,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
17062,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16890,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16716,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16541,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16364,"climate419",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16186,"climate419",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16008,"climate419",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15828,"climate419",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15647,"climate419",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15466,"climate405",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15283,"climate405",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15099,"climate405",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
14915,"climate405",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
14729,"climate405",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
14543,"climate386",1659.0530872345,NA,NA,NA,NA,NA,NA,"6","38","56"
14356,"climate385",1114.77541923523,NA,NA,NA,NA,NA,NA,"18","41","41"
14168,"climate385",455.61894774437,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
13980,"climate385",402.999997138977,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
13794,"climate379",418.319284915924,477.036539361819,726.593989965405,411.255299904364,57.75,23506.1640555,39835.976749,"12","39","49"
13608,"climate379",404.789417982101,477.036539361819,726.593989965405,411.255299904364,54.5,23506.1640555,39835.976749,"6","38","56"
13423,"climate379",397.514939308167,477.036539361819,726.593989965405,411.255299904364,54.5,23506.1640555,39835.976749,"6","38","56"
13239,"climate361",639.290034770966,NA,NA,NA,NA,NA,260680,"2","11","87"
13056,"climate361",676.583886146545,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
12874,"climate358",677.999973297119,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
12693,"climate358",484.596997499466,269.6486068123,248.444689112539,508.269831235986,64.25,20818.1194731035,48222.7925941118,"12","39","49"
12513,"climate358",467.999994754791,NA,NA,NA,NA,NA,NA,"12","39","49"
12335,"climate358",335.018455982208,NA,NA,NA,NA,NA,NA,"4","25","71"
12158,"climate348",238.319009542465,NA,NA,NA,NA,NA,NA,"24","40","36"
11983,"climate348",231.000006198883,NA,NA,NA,NA,NA,NA,"12","39","49"
11811,"climate348",295.539528131485,NA,NA,NA,NA,NA,NA,"12","39","49"
11643,"climate332",560.718774795532,NA,NA,NA,NA,NA,NA,"12","39","49"
11476,"climate333",583.000004291534,NA,NA,NA,NA,NA,NA,"12","39","49"
11310,"climate333",512.680649757385,NA,NA,NA,NA,NA,NA,"12","39","49"
11145,"climate333",517.709732055664,NA,NA,NA,NA,NA,NA,"12","39","49"
10981,"climate322",577.914953231812,NA,NA,NA,NA,NA,NA,"12","39","49"
10818,"climate322",583.000004291534,NA,NA,NA,NA,NA,NA,"12","39","49"
10656,"climate322",597.063839435577,NA,NA,NA,NA,NA,NA,"12","39","49"
10495,"climate305",746.298968791962,NA,NA,NA,NA,NA,260680,"30","39","31"
10335,"climate305",800.443649291992,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
10178,"climate305",804.000020027161,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
10022,"climate305",398.403018712997,NA,NA,NA,NA,NA,NA,"30","39","31"
1107,"climate32",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
1057,"climate32",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
1008,"climate32",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
962,"climate28",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
915,"climate28",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
868,"climate28",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
824,"climate28",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
778,"climate28",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
736,"climate28",37.8503277897835,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
698,"climate28",124.81152266264,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
663,"climate14",28.8914758712053,NA,NA,NA,NA,NA,NA,"18","41","41"
629,"climate14",124.103479087353,NA,NA,NA,NA,NA,107663.1111,"18","41","41"
598,"climate14",28.8914758712053,NA,NA,NA,NA,NA,NA,"18","41","41"
567,"climate14",19.9538040906191,NA,NA,NA,NA,NA,NA,"18","41","41"
537,"climate12",14.5157752558589,NA,NA,NA,NA,NA,260680,"18","41","41"
508,"climate12",1.11034791916609,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
375,"climate10",50.1793064177036,NA,NA,NA,NA,NA,260680,"18","41","41"
259,"climate10",140.535622835159,NA,NA,NA,NA,NA,NA,"6","38","56"
246,"climate10",75.2561986446381,NA,NA,NA,NA,NA,260680,"2","11","87"
233,"climate4",136.272341012955,NA,NA,NA,NA,NA,NA,"6","38","56"
219,"climate8",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
203,"climate8",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
187,"climate8",142.000004649162,NA,NA,NA,NA,NA,NA,"6","38","56"
20109,"climate241",407.000005245209,NA,NA,NA,NA,NA,NA,"12","39","49"
19940,"climate445",407.000005245209,NA,NA,NA,NA,NA,NA,"12","39","49"
19771,"climate445",448.441535234451,NA,NA,NA,NA,NA,NA,"12","39","49"
19601,"climate441",614.089965820312,NA,NA,NA,NA,NA,NA,"6","38","56"
19430,"climate441",587.308526039124,NA,NA,NA,NA,NA,260680,"18","41","41"
19259,"climate441",624.508023262024,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
19089,"climate441",628.000020980835,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
18918,"climate437",628.000020980835,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
18748,"climate437",628.000020980835,NA,NA,NA,NA,NA,186886.5302,"18","41","41"
18578,"climate437",274.348795413971,NA,NA,NA,NA,NA,NA,"2","11","87"
18408,"climate433",244.000002741814,NA,NA,NA,NA,NA,NA,"12","39","49"
18239,"climate433",294.653177261353,NA,NA,NA,NA,NA,NA,"12","39","49"
18072,"climate433",298.99999499321,NA,NA,NA,NA,NA,NA,"12","39","49"
17905,"climate429",444.512724876404,NA,NA,NA,NA,NA,NA,"12","39","49"
17739,"climate428",1653.33569049835,NA,NA,NA,NA,NA,NA,"6","38","56"
17571,"climate428",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
17403,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
17233,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
17063,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16891,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16717,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16542,"climate422",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16365,"climate419",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16187,"climate419",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
16009,"climate419",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15829,"climate419",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15648,"climate419",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15467,"climate405",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15284,"climate405",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
15100,"climate405",1756.00004196167,NA,NA,NA,NA,NA,NA,"12","39","49"
